SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Lawrence E. Jones Middle,"5164 Snyder Ln., Rohnert Park, CA 94928",60994005461,,1
Monte Vista Elementary,"1400 Magnolia Ave., Rohnert Park, CA 94928",60994009772,,1
Technology High,"1801 E. Cotati Ave., Rohnert Park, CA 94928",60994010688,,1
Credo High,"1300 Valley House Dr.Ste. 100, Rohnert Park, CA 94928",60994012635,,1
Technology Middle,"7165 Burton Ave., Rohnert Park, CA 94928",60994013686,,1
University Elementary at La Fiesta,"8511 Liman Way, Rohnert Park, CA 94928",60994013725,,1
Cotati-Rohnert Park Preschool,"7165 Burton Ave., Rohnert Park, CA 94928",60994014180,,1
Richard Crane Elementary,"1290 S.W. Blvd., Rohnert Park, CA 94928",60994014195,,1
West Cottonwood Junior High,"20512 W. First St., Cottonwood, CA 96022",60999001086,,1
North Cottonwood,"19920 Gas Point Rd., Cottonwood, CA 96022",60999011802,,1
Cottonwood Creek Charter,"3425 Brush St., Cottonwood, CA 96022",60999012647,,1
Cottonwood Preschool,"19920 Gas Point Rd., Cottonwood, CA 96022",60999014148,,1
Barranca Elementary,"727 S. Barranca Ave., Covina, CA 91723",61005001087,,1
Ben Lomond Elementary,"621 E. Covina Blvd., Covina, CA 91722",61005001088,,1
Fairvalley High (Continuation),"758 W. Grondahl St., Covina, CA 91722",61005001090,,1
Covina High,"463 S. Hollenbeck Ave., Covina, CA 91723",61005001093,,1
Cypress Elementary,"351 W. Cypress Ave., Covina, CA 91723",61005001094,,1
Grovecenter Elementary,"775 N. Lark Ellen Ave., West Covina, CA 91791",61005001096,,1
Las Palmas Middle,"641 N. Lark Ellen Ave., Covina, CA 91722",61005001098,,1
Manzanita Elementary,"4131 N. Nora Ave., Covina, CA 91722",61005001099,,1
Merwin Elementary,"16125 Cypress, Covina, CA 91722",61005001100,,1
Mesa Elementary,"409 S. Barranca St., West Covina, CA 91791",61005001101,,1
Northview High,"1016 W. Cypress Ave., Covina, CA 91722",61005001102,,1
Rowland Avenue Elementary,"1355 E. Rowland Ave., West Covina, CA 91790",61005001103,,1
Sierra Vista Middle,"777 E. Puente St., Covina, CA 91723",61005001104,,1
South Hills High,"645 S. Barranca St., West Covina, CA 91723",61005001105,,1
Traweek Middle,"1941 E. Rowland Ave., West Covina, CA 91723",61005001106,,1
Workman Avenue Elementary,"1941 E. Workman Ave., West Covina, CA 91791",61005007690,,1
Vincent Children's Center,"1024 W. Workman Ave., West Covina, CA 91790",61005013207,,1
Cuddeback Elementary,"300 Wilder Rd., Carlotta, CA 95528",61023001113,,1
Culver City Middle,"4601 Elenda St., Culver City, CA 90230",61026001115,,1
Culver City High,"4401 Elenda St., Culver City, CA 90230",61026001116,,1
El Rincon Elementary,"11177 Overland Ave., Culver City, CA 90230",61026001118,,1
Farragut Elementary,"10820 Farragut Dr., Culver City, CA 90230",61026001119,,1
Linwood E. Howe Elementary,"4100 Irving Pl., Culver City, CA 90232",61026001120,,1
La Ballona Elementary,"10915 Washington Blvd., Culver City, CA 90232",61026001121,,1
El Marino Elementary,"11450 Port Rd., Culver City, CA 90230",61026003192,,1
Culver Park High,"4601 Elenda St., Culver City, CA 90230",61026007691,,1
Culver City Unified School District iAcademy,"4601 Elenda St. CP Annex, Culver City, CA 90230",61026013708,,1
Blue Hills Elementary,"12300 De Sanka Ave., Saratoga, CA 95070",61029001125,,1
Cupertino Middle,"1650 S. Bernardo Ave., Sunnyvale, CA 94087",61029001127,,1
Manuel De Vargas Elementary,"5050 Moorpark Ave., San Jose, CA 95129",61029001128,,1
Nelson S. Dilworth Elementary,"1101 Strayer Dr., San Jose, CA 95129",61029001129,,1
Dwight D. Eisenhower Elementary,"277 Rodonovan Dr., Santa Clara, CA 95051",61029001132,,1
William Faria Elementary,"10155 Barbara Ln., Cupertino, CA 95014",61029001133,,1
Garden Gate Elementary,"10500 Ann Arbor Ave., Cupertino, CA 95014",61029001134,,1
Warren E. Hyde Middle,"19325 Bollinger Rd., Cupertino, CA 95014",61029001136,,1
John F. Kennedy Middle,"821 Bubb Rd., Cupertino, CA 95014",61029001138,,1
Abraham Lincoln Elementary,"21710 McClellan Rd., Cupertino, CA 95014",61029001139,,1
R. I. Meyerholz Elementary,"6990 Melvin Dr., San Jose, CA 95129",61029001141,,1
Joaquin Miller Middle,"6151 Rainbow Dr., San Jose, CA 95129",61029001142,,1
Montclaire Elementary,"1160 St. Joseph Ave., Los Altos, CA 94024",61029001143,,1
John Muir Elementary,"6560 Hanover Dr., San Jose, CA 95129",61029001144,,1
Chester W. Nimitz Elementary,"545 E. Cheyenne Dr., Sunnyvale, CA 94087",61029001146,,1
William Regnart Elementary,"1170 Yorkshire Dr., Cupertino, CA 95014",61029001150,,1
Stevens Creek Elementary,"10300 Ainsworth Dr., Cupertino, CA 95014",61029001152,,1
Louis E. Stocklmeir Elementary,"592 Dunholme Way, Sunnyvale, CA 94087",61029001153,,1
West Valley Elementary,"1635 Belleville Way, Sunnyvale, CA 94087",61029001154,,1
D. J. Sedgwick Elementary,"19200 Phil Ln., Cupertino, CA 95014",61029004034,,1
Murdock-Portal Elementary,"1188 Wunderlich Dr., San Jose, CA 95129",61029005406,,1
C. B. Eaton Elementary,"20220 Suisun Dr., Cupertino, CA 95014",61029007787,,1
L. P. Collins Elementary,"10300 Blaney Ave., Cupertino, CA 95014",61029008815,,1
Christa McAuliffe Elementary,"12211 Titus Ave., Saratoga, CA 95070",61029009356,,1
Sam H. Lawson Middle,"10401 Vista Dr., Cupertino, CA 95014",61029011448,,1
Curtis Creek Elementary,"18755 Standard Rd., Sonora, CA 95370",61032001155,,1
Cutler Elementary,"40532 Rd. 128, Cutler, CA 93615",61035001156,,1
Lovell High,"12724 Ave. 392, Cutler, CA 93615",61035001158,,1
Orosi High,"41815 Rd. 128, Orosi, CA 93647",61035001159,,1
Palm Elementary,"12915 Ave. 419, Orosi, CA 93647",61035001160,,1
Golden Valley Elementary,"41465 Rd. 127, Orosi, CA 93647",61035005511,,1
Cutler-Orosi Community Day,"12724 Ave. 392, Cutler, CA 93615",61035008419,,1
El Monte Middle,"42111 Rd. 128, Orosi, CA 93647",61035008661,,1
Esperanza High,"12724 Ave. 392, Cutler, CA 93615",61035009776,,1
Cutten Elementary,"4182 Walnut Dr., Eureka, CA 95503",61038001163,,1
Ridgewood Elementary,"2060 Ridgewood Dr., Eureka, CA 95503",61038001164,,1
A. E. Arnold Elementary,"9281 Denni St., Cypress, CA 90630",61044001166,,1
Clara J. King Elementary,"8710 Moody St., Cypress, CA 90630",61044001169,,1
Steve Luther Elementary,"4631 La Palma Ave, La Palma, CA 90623",61044001170,,1
Frank Vessels Elementary,"5900 Cathy Ave, Cypress, CA 90630",61044001174,,1
Margaret Landell Elementary,"9739 Denni St., Cypress, CA 90630",61044002336,,1
Juliet Morris Elementary,"9952 Graham St., Cypress, CA 90630",61044009129,,1
Birch Lane Elementary,"1600 Birch Ln., Davis, CA 95616",61062001175,,1
Davis Senior High,"315 W. 14th St., Davis, CA 95616",61062001176,,1
Ralph Waldo Emerson Junior High,"2121 Calaveras Ave., Davis, CA 95616",61062001177,,1
Oliver Wendell Holmes Junior High,"1220 Drexel Dr., Davis, CA 95616",61062001178,,1
King (Martin Luther) High (Continuation),"635 B St., Davis, CA 95616",61062001179,,1
North Davis Elementary,"555 E. 14th St., Davis, CA 95616",61062001180,,1
Pioneer Elementary,"5215 Hamel St., Davis, CA 95616",61062001181,,1
Cesar Chavez Elementary,"1221 Anderson Rd., Davis, CA 95616",61062001183,,1
Robert E. Willett Elementary,"1207 Sycamore Ln., Davis, CA 95616",61062001184,,1
Patwin Elementary,"2222 Shasta Dr., Davis, CA 95616",61062001905,,1
Fairfield Elementary,"26960 Co Rd. 96, Davis, CA 95616",61062005547,,1
Davis School for Independent Study,"526 B St., Davis, CA 95616",61062010344,,1
Marguerite Montgomery Elementary,"1441 Danbury Dr., Davis, CA 95616",61062010456,,1
Frances Ellen Watkins Harper Junior High,"4000 E. Covell Blvd., Davis, CA 95618",61062011541,,1
Fred T. Korematsu Elementary at Mace Ranch,"3100 Loyola Dr., Davis, CA 95616",61062011834,,1
Da Vinci Charter Academy,"1400 E. Eighth St., Davis, CA 95616",61062012422,,1
Davis Special Education Pre-School,"1400 E. Eighth St., Davis, CA 95616",61062013626,,1
Tecopa-Francis Elementary,"1555 Old Spanish Trail Hwy., Tecopa, CA 92339",61068001187,,1
Death Valley High Academy,"Old State Highway 127, Shoshone, CA 92384",61068007096,,1
Shoshone High (Continuation),"Old State Highway 127, Shoshone, CA 92384",61068007981,,1
Shoshone Elementary,"72 Charles Brown Rd., Shoshone, CA 92384",61068010502,,1
Dehesa Elementary,"4612 Dehesa Rd., El Cajon, CA 92019",61071001188,,1
Dehesa Charter,"1441 Montiel Rd. Ste. 143, Escondido, CA 92026",61071010626,,1
Diego Hills Charter,"4612 Dehesa Rd.Rm. 11, El Cajon, CA 92019",61071012509,,1
Community Montessori Charter,"1441 Montiel Rd. Ste. 143, Escondido, CA 92026",61071013054,,1
The Heights Charter,"2710 Alpine Blvd. Ste. E, Alpine, CA 91901",61071013185,,1
MethodSchools,"4612 Dehesa Rd, El Cajon, CA 92019",61071013762,,1
Valiant Academy of Southern California,"4612 Dehesa Rd., El Cajon, CA 92019",61071013816,,1
Inspire Charter - South,"4612 Dehesa Rd., El Cajon, CA 92019",61071013913,,1
Learning Latitudes Charter,"353 E. Park Ave.Ste. 201, El Cajon, CA 92020",61071014103,,1
California Academy of Sports Science,"4684 Ontario Mills Pkwy.Ste. 100, Ontario, CA 91764",61071014197,,1
Diego Hills Central Public Charter,"4585 College Ave., San Diego, CA 92115",61071014199,,1
Carmel Del Mar Elementary,"12345 Carmel Park Dr., San Diego, CA 92130",61074001171,,1
Del Mar Heights Elementary,"13555 Boquita Dr., Del Mar, CA 92014",61074001189,,1
Del Mar Hills Elementary,"14085 Mango Dr., Del Mar, CA 92014",61074001190,,1
Ashley Falls Elementary,"13030 Ashley Falls Dr., San Diego, CA 92130",61074007660,,1
Sage Canyon,"5290 Harvest Run Dr., San Diego, CA 92130",61074008591,,1
Torrey Hills,"10830 Calle Mar de Mariposa, San Diego, CA 92130",61074010627,,1
Sycamore Ridge,"5333 Old Carmel Valley Rd., San Diego, CA 92130",61074011753,,1
Ocean Air,"11444 Canter Heights Dr., San Diego, CA 92130",61074012091,,1
Bess Maxwell Elementary,"1124 El Dorado St., Crescent City, CA 95531",61077001191,,1
Crescent Elk Middle,"994 G St., Crescent City, CA 95531",61077001192,,1
Del Norte High,"1301 El Dorado St., Crescent City, CA 95531",61077001193,,1
Joe Hamilton Elementary,"1050 E St., Crescent City, CA 95531",61077001194,,1
Margaret Keating Elementary,"300 Minot Creek Rd., Klamath, CA 95548",61077001195,,1
Mountain Elementary,"55 Azalea Ln., Gasquet, CA 95543",61077001196,,1
Pine Grove Elementary,"900 Pine Grove Rd., Crescent City, CA 95531",61077001197,,1
Redwood Elementary,"6900 Lake Earl Dr., Crescent City, CA 95531",61077001198,,1
Smith River Elementary,"134 First St., Smith River, CA 95567",61077001199,,1
Sunset High,"2500 Elk Valley Cross Rd., Crescent City, CA 95531",61077001200,,1
Mary Peacock Elementary,"1720 Arlington, Crescent City, CA 95331",61077005574,,1
Delano High,"1331 Cecil Ave., Delano, CA 93215",61086001206,,1
Valley High,"1927 Randolph St., Delano, CA 93215",61086007693,,1
Cesar E. Chavez High,"800 Browning Rd., Delano, CA 93215",61086011206,,1
Robert F. Kennedy High,"1401 Hiett Ave., Delano, CA 93215",61086012157,,1
Cecil Avenue Math and Science Academy,"1430 Cecil Ave., Delano, CA 93215",61089001208,,1
Del Vista Math and Science Academy,"710 Quincy St., Delano, CA 93215",61089001209,,1
Fremont Elementary,"1318 Clinton St., Delano, CA 93215",61089001210,,1
Terrace Elementary,"1999 Norwalk St., Delano, CA 93215",61089001211,,1
Princeton Street Elementary,"1959 Princeton St., Delano, CA 93215",61089002034,,1
Albany Park Elementary,"235 W. 20th Ave., Delano, CA 93215",61089007275,,1
Almond Tree Middle,"200 W. 15th Ave., Delano, CA 93215",61089007504,,1
Morningside,"2100 Summer Dr., Delano, CA 93215",61089008493,,1
Harvest Elementary,"1320 Vassar Ave., Delano, CA 93215",61089010808,,1
La Vina Middle,"1331 Browning Rd., Delano, CA 93215",61089011598,,1
Nueva Vista Language Academy,"120 Garces Hwy., Delano, CA 93215",61089012512,,1
Pioneer,"1001 Hiett Ave., Delano, CA 93215",61089013246,,1
Delphic Elementary,"1420 Delphic Rd., Montague, CA 96064",61098001214,,1
Denair High,"3431 Lester Rd., Denair, CA 95316",61104001218,,1
Denair Elementary,"3773 Madera Ave., Denair, CA 95316",61104008653,,1
Denair Middle,"3701 Lester Rd., Denair, CA 95316",61104008654,,1
Denair Charter Academy,"3460 Lester Rd., Denair, CA 95316",61104010438,,1
Denair Elementary Charter Academy,"3773 Madera Ave., Denair, CA 95316",61104013930,,1
Eagle Mountain Elementary,"1434 Kaiser Rd., Desert Center, CA 92239",61110001221,,1
Dwight Eisenhower Elementary,"83-391 Dillon Ave., Indio, CA 92201",61111001224,,1
Herbert Hoover Elementary,"44-300 Monroe St., Indio, CA 92201",61111001225,,1
Indio High,"81-750 Ave. 46, Indio, CA 92201",61111001226,,1
Andrew Jackson Elementary,"82-850 Kenner Ave., Indio, CA 92201",61111001227,,1
Thomas Jefferson Middle,"83-089 Highway 111, Indio, CA 92201",61111001228,,1
John F. Kennedy Elementary,"45-100 Clinton St., Indio, CA 92201",61111001229,,1
Abraham Lincoln Elementary,"74-100 Rutledge Way, Palm Desert, CA 92260",61111001230,,1
Palm Desert Charter Middle,"74-200 Rutledge Way, Palm Desert, CA 92260",61111001231,,1
Theodore Roosevelt Elementary,"83-200 Dr. Carreon Blvd., Indio, CA 92201",61111001232,,1
Martin Van Buren Elementary,"47-733 Van Buren St., Indio, CA 92201",61111001233,,1
George Washington Charter,"45-768 Portola Ave., Palm Desert, CA 92260",61111001234,,1
La Quinta High,"79-255 W.ward Ho Dr., La Quinta, CA 92253",61111003582,,1
James Earl Carter Elementary,"74-251 Hovley Ln. E., Palm Desert, CA 92260",61111006219,,1
Amistad High (Continuation),"83-501 Dillon Ave., Indio, CA 92201",61111007694,,1
Lyndon B. Johnson Elementary,"44-640 Clinton St., Indio, CA 92201",61111008264,,1
Horizon,"43-330 Palm Royale Dr., La Quinta, CA 92253",61111008560,,1
John Glenn Middle School of International Studies,"79-655 Miles Ave., Indio, CA 92201",61111008765,,1
Amelia Earhart Elementary School of International Studies,"45-250 Dune Palms Rd., Indio, CA 92201",61111008766,,1
Palm Desert High,"74-910 Aztec Rd., Palm Desert, CA 92260",61111008819,,1
Harry S. Truman Elementary,"78-870 Ave. 50, La Quinta, CA 92253",61111008820,,1
La Quinta Middle,"78-900 Ave. 50, La Quinta, CA 92253",61111009358,,1
James Madison Elementary,"80-845 Ave. 46, Indio, CA 92201",61111009785,,1
James Monroe Elementary,"42-100 Yucca Ln., Bermuda Dunes, CA 92203",61111009786,,1
Gerald R. Ford Elementary,"44-210 Warner Trail, Indian Wells, CA 92210",61111010274,,1
Indio Middle,"81-195 Miles Ave., Indio, CA 92201",61111010275,,1
Benjamin Franklin Elementary,"77-800 Calle Tampico, La Quinta, CA 92253",61111011016,,1
Carrillo Ranch Elementary,"43-775 Madison St., Indio, CA 92201",61111011017,,1
Dr. Reynaldo J. Carreon Jr. Academy,"47-368 Monroe St., Indio, CA 92201",61111011244,,1
Ronald Reagan Elementary,"39-800 Liberty Dr., Palm Desert, CA 92211",61111011713,,1
Colonel Mitchell Paige Middle,"43-495 Palm Royale Dr., La Quinta, CA 92253",61111011714,,1
Summit High (Continuation),"43-330 Palm Royale Dr., La Quinta, CA 92253",61111012080,,1
Shadow Hills High,"39-225 Jefferson St., Indio, CA 92201",61111012319,,1
Desert Ridge Academy,"79-767 Ave. 39, Indio, CA 92203",61111012396,,1
John Adams Early Childhood Learning Center,"50-800 Desert Club Dr., La Quinta, CA 92253",61111014129,,1
Di Giorgio Elementary,"19405 Buena Vista Blvd., Arvin, CA 93203",61113001236,,1
Dixie Elementary,"1175 Idylberry Dr., San Rafael, CA 94903",61122001244,,1
Miller Creek Middle,"2255 Las Gallinas Ave., San Rafael, CA 94903",61122001247,,1
Vallecito Elementary,"50 Nova Albion Way, San Rafael, CA 94903",61122008822,,1
Mary E. Silveira Elementary,"375 Blackstone Dr., San Rafael, CA 94903",61122010255,,1
C. A. Jacobs Intermediate,"200 N. Lincoln St., Dixon, CA 95620",61128001250,,1
Dixon High,"555 College Way, Dixon, CA 95620",61128001251,,1
Maine Prairie High (Continuation),"305 E. C St., Dixon, CA 95620",61128001253,,1
Anderson (Linford L.) Elementary,"415 E. C St., Dixon, CA 95620",61128001254,,1
Tremont Elementary,"355 Pheasant Run Dr., Dixon, CA 95620",61128010328,,1
Gretchen Higgins Elementary,"1525 Pembroke Way, Dixon, CA 95620",61128010679,,1
Dixon Community Day,"295 E. C St., Dixon, CA 95620",61128011236,,1
Dixon Montessori Charter,"355 N. Almond St., Dixon, CA 95620",61128011473,,1
Douglas City Elementary,"100 Sch Rd., Douglas City, CA 96024",61143001259,,1
Alameda Elementary,"8613 E. Alameda St., Downey, CA 90242",61146001260,,1
Carpenter Elementary,"9439 E. Foster Rd., Downey, CA 90242",61146001261,,1
Columbus Continuation,"12330 Woodruff Ave., Downey, CA 90241",61146001262,,1
Downey High,"11040 Brookshire Ave., Downey, CA 90241",61146001264,,1
Doty Middle,"10301 S. Woodruff Ave., Downey, CA 90241",61146001265,,1
Gallatin Elementary,"9513 Brookshire Ave., Downey, CA 90240",61146001266,,1
Gauldin Elementary,"9724 Spry St., Downey, CA 90242",61146001267,,1
Griffiths Middle,"9633 Tweedy Ln., Downey, CA 90240",61146001268,,1
Imperial Elementary,"8133 Imperial Hwy., Downey, CA 90242",61146001269,,1
Price Elementary,"9525 S. Tweedy Ln., Downey, CA 90240",61146001271,,1
Rio Hondo Elementary,"7731 E. Muller St., Downey, CA 90241",61146001273,,1
Rio San Gabriel Elementary,"9338 Gotham St., Downey, CA 90241",61146001274,,1
Sussman Middle,"12500 Birchdale Ave., Downey, CA 90242",61146001275,,1
Ward Elementary,"8851 E. Adoree St., Downey, CA 90242",61146001277,,1
Warren High,"8141 De Palma St., Downey, CA 90241",61146001278,,1
Stauffer Middle,"11985 Old River Sch Rd., Downey, CA 90242",61146001279,,1
Williams Elementary,"7530 E. Arnett St., Downey, CA 90241",61146001280,,1
Unsworth Elementary,"9001 Lindsey Ave., Downey, CA 90240",61146003196,,1
Old River Elementary,"11995 Old River Sch Rd., Downey, CA 90242",61146007107,,1
Lewis Elementary,"13220 S. Bellflower Blvd., Downey, CA 90242",61146010237,,1
Downey Community Day,"12330 Woodruff Ave., Downey, CA 90241",61146014075,,1
Antelope Crossing Middle,"9200 Palmerson Dr., Antelope, CA 95843",61149003494,,1
Quail Glen Elementary,"1250 Canevari Dr., Roseville, CA 95747",61149003503,,1
Olive Grove Elementary,"7926 Firestone Way, Antelope, CA 95843",61149007599,,1
Silverado Middle,"2525 Country Club Dr., Roseville, CA 95747",61149008253,,1
Heritage Oak Elementary,"2271 Americana Dr., Roseville, CA 95747",61149009791,,1
Antelope Meadows Elementary,"8343 Palmerson Dr., Antelope, CA 95843",61149010268,,1
Coyote Ridge Elementary,"1751 Morning Star Dr., Roseville, CA 95747",61149010574,,1
Barrett Ranch Elementary,"7720 Ocean Park Dr., Antelope, CA 95843",61149011703,,1
Creekview Ranch,"8779 Cook Riolo Rd., Roseville, CA 95747",61149013755,,1
Andres Duarte Arts Academy (TK-7),"1433 Crestfield Dr., Duarte, CA 91010",61152001282,,1
Beardslee Academy (TK-7),"1212 E. Kellwil Way, Duarte, CA 91010",61152001283,,1
Duarte High,"1565 E. Central Ave., Duarte, CA 91010",61152001284,,1
Maxwell Academy an IB World (K-7),"733 Euclid Ave., Duarte, CA 91010",61152001285,,1
Mt. Olive Innovation and Technology High,"1238 Brycedale Ave., Duarte, CA 91010",61152001286,,1
